user_id,movie_id,rating
11,9082,6
11,4136,7
11,5190,5
11,1931,9
11,1645,6
11,3741,6
11,4574,7
11,8073,5
11,1684,6
11,19,7
11,6068,7
11,7441,7
11,7758,7
11,7882,5
11,1304,8
11,5444,8
11,2056,8
12,6846,5
12,2860,9
12,948,8
12,9085,7
12,9377,7
12,3684,6
12,168,9
12,254,10
12,379,9
12,8484,5
12,4256,5
12,468,6
12,7920,6
12,7787,8
12,9044,7
12,8455,7
12,4268,6
12,8226,8
13,930,9
13,3857,5
13,2729,9
13,1427,9
13,6764,7
13,2553,6
13,5699,7
13,7160,7
13,5012,5
13,5149,5
13,4684,5
13,5761,7
13,8393,6
13,1953,8
13,9328,5
13,6731,5
13,9474,7
13,1408,9
13,8243,7
13,3225,6
14,4807,6
14,5425,8
14,4507,8
14,4518,7
14,1949,8
14,2251,7
14,2453,9
14,5552,7
14,7545,6
14,5581,5
14,8642,7
14,5972,8
14,3096,7
14,4712,6
14,3261,9
14,6880,6
14,2239,9
14,8674,5
15,493,9
15,853,8
15,8416,7
15,5986,5
15,5895,8
15,5148,5
15,6715,6
15,4847,7
15,9624,6
15,8358,6
15,9624,4
15,18,7
15,3652,7
15,3968,8
15,9354,6
15,6855,7
15,4605,6
15,5831,7
15,4100,8
15,5419,8
16,1330,7
16,1764,9
16,5900,8
16,6737,6
16,4791,8
16,9436,7
16,5563,6
16,5750,7
16,527,9
16,6407,6
16,9538,5
16,2605,6
16,9653,5
16,4357,5
16,9418,4
16,6538,6
16,8173,8
17,4212,8
17,9365,4
17,9989,6
17,7685,6
17,3675,6
17,1614,8
17,6679,8
17,9746,6
17,9743,4
17,9436,5
17,7686,6
17,932,7
17,7057,5
17,3106,7
17,6056,6
17,9733,5
17,6896,8
17,7865,6
17,8734,6
18,2159,7
18,8961,5
18,4627,8
18,6301,6
18,9450,7
18,643,6
18,1846,8
18,4172,5
18,2628,8
18,622,6
18,918,7
18,1062,9
18,7905,5
18,1227,6
18,8042,5
18,9015,5
18,7928,7
18,7623,7
19,1032,9
19,6929,5
19,8909,6
19,5787,7
19,7203,6
19,1731,6
19,7330,6
19,9031,4
19,9785,5
19,5955,7
19,4505,6
19,5755,6
19,3240,7
19,5126,7
19,8253,5
19,5693,8
20,9412,7
20,6314,5
20,998,9
20,1028,7
20,3452,7
20,4953,5
20,9881,6
20,5510,5
20,9589,7
20,1058,7
20,959,8
20,9930,6
20,1958,9
20,3021,8
20,6473,5
21,4684,8
21,2894,9
21,6386,5
21,2020,6
21,2582,9
21,1973,9
21,5647,6
21,2663,9
21,1939,8
21,2160,6
21,3665,8
21,9323,5
21,4314,8
22,8138,6
22,9088,4
22,6024,8
22,1270,7
22,2709,7
22,7001,6
22,2149,6
22,2047,7
22,3,10
22,5663,7
23,5354,6
23,1403,7
23,8892,6
23,2452,9
23,9575,5
23,4696,5
23,7429,7
23,1458,9
23,9274,4
23,4079,5
23,5806,7
23,2955,8
24,7928,5
24,9603,6
24,5584,6
24,9224,6
24,390,8
24,1037,9
24,3621,7
24,3639,6
24,2136,7
24,8984,4
24,8666,5
24,447,9
24,9595,5
24,2435,6
24,8212,8
25,4387,8
25,7464,6
25,2987,8
25,1845,8
25,1792,9
25,9459,5
25,9897,4
25,8379,7
25,7090,5
25,1480,8
26,1681,6
26,4822,8
26,5648,8
26,2051,9
26,2328,8
26,1929,8
26,5314,6
26,5636,5
26,284,7
26,5975,7
26,7954,5
26,4391,7
26,113,7
27,7909,6
27,1933,7
27,3571,8
27,3000,7
27,7571,8
27,5083,5
27,3330,8
27,7083,8
27,1082,8
27,7243,7
27,5095,5
28,8596,5
28,201,8
28,37,10
28,5185,5
28,888,9
28,9676,7
28,443,7
28,9343,6
28,2866,6
28,6104,6
28,4693,5
28,7197,7
28,8675,6
28,215,8
28,4405,5
28,837,9
28,2877,7
28,1328,8
29,604,8
29,4710,5
29,4861,8
29,5977,8
29,9663,6
29,7197,7
29,6,9
29,2503,9
29,2872,9
29,8813,4
29,259,10
29,2940,8
29,6863,5
30,9010,6
30,1492,6
30,7937,6
30,3297,8
30,9143,4
30,2427,9
30,5675,5
30,6861,8
30,2907,8
30,1199,9
30,5969,8
30,9981,6
30,1922,6
30,7292,6
30,6022,6
30,7469,6
30,8346,5
30,4081,8
31,9547,5
31,3328,6
31,8971,5
31,7235,6
31,3585,7
31,4471,6
31,7511,5
31,3895,8
31,7210,6
31,8636,7
31,5724,5
31,7737,5
31,9872,5
31,3211,8
32,9036,4
32,2098,6
32,1802,6
32,6273,5
32,6378,6
32,3614,8
32,6577,5
32,4457,6
32,8731,5
32,6244,8
33,6647,6
33,9721,5
33,1009,8
33,5093,8
33,6834,8
33,5786,7
33,8770,7
33,7344,5
33,8570,5
33,8980,6
33,9948,6
34,5387,8
34,1723,7
34,3317,6
34,8602,7
34,3110,7
34,8769,7
34,797,9
34,9000,4
34,941,8
34,7115,7
34,5294,6
34,7604,5
34,8405,6
34,4173,7
34,3546,8
34,6842,5
34,7588,5
35,1435,8
35,4868,8
35,387,7
35,9164,7
35,9476,5
35,3659,8
35,7116,5
35,635,8
35,9530,4
35,3358,7
35,5545,6
35,1749,6
35,5717,6
35,7527,8
35,1521,7
35,5927,6
35,4954,6
35,2291,8
36,1702,9
36,5487,5
36,178,8
36,4099,8
36,7714,6
36,1364,9
36,1590,7
36,4172,5
36,5062,5
36,1497,6
36,3076,6
36,418,6
36,947,9
36,2429,7
36,2165,9
36,5740,5
36,8982,7
36,5242,8
37,9899,6
37,8020,6
37,6947,5
37,6347,7
37,4007,6
37,7407,8
37,5248,7
37,4439,8
37,9223,7
37,2831,6
37,8453,7
37,4903,6
37,5581,7
37,5075,8
37,5579,5
37,6200,8
37,6718,5
38,5837,8
38,2852,9
38,6052,5
38,4285,7
38,2195,7
38,114,9
38,8329,6
38,5150,5
38,3270,6
38,6646,7
38,2906,6
38,3037,9
38,2256,8
38,4867,5
38,8993,6
38,6231,7
38,7748,7
38,6088,8
39,2079,7
39,4449,6
39,8770,7
39,1129,8
39,969,8
39,1837,7
39,3818,5
39,520,7
39,8819,5
39,2428,6
39,420,8
39,7921,5
39,3793,8
39,241,10
39,6678,8
40,932,9
40,1113,6
40,461,9
40,7100,5
40,1874,9
40,6215,7
40,8191,8
40,2298,8
40,9302,6
40,1630,8
40,5179,7
40,11,7
40,2441,9
40,2263,9
41,7842,5
41,3389,6
41,1579,6
41,2217,8
41,9932,5
41,8245,8
41,2087,6
41,2168,7
41,7693,7
41,5966,7
41,6104,5
41,2145,6
41,6399,6
41,4310,8
41,1504,6
41,991,6
41,7535,6
41,255,8
42,769,9
42,1714,9
42,966,8
42,5097,7
42,5988,6
42,155,10
42,726,8
42,300,8
42,5224,8
42,4636,8
42,4981,7
43,8539,6
43,9747,5
43,2046,6
43,601,6
43,2818,7
43,2719,6
43,7079,8
43,8138,6
43,6918,7
43,3337,6
43,8492,5
43,9780,4
43,1156,9
43,6121,7
43,7861,5
43,8766,5
43,8747,5
44,2498,6
44,2338,6
44,1,9
44,1053,6
44,2433,8
44,3069,7
44,1966,6
44,6393,5
44,7945,5
44,1021,8
44,4958,6
44,5807,6
44,2671,6
44,8377,7
45,9157,5
45,8008,8
45,9297,7
45,4873,8
45,7515,7
45,8865,5
45,5850,6
45,9974,5
45,8793,4
45,3321,8
45,1006,9
46,1345,7
46,3435,6
46,2000,8
46,3828,6
46,920,9
46,8008,7
46,4043,6
46,7959,8
46,8940,6
46,3867,8
46,4903,6
47,9290,5
47,6200,7
47,1186,7
47,6338,5
47,1055,8
47,8892,4
47,7065,6
47,7265,7
47,6842,8
47,9863,4
48,8921,7
48,4281,6
48,1336,9
48,3614,6
48,4980,5
48,6745,5
48,160,10
48,4415,5
48,7917,7
48,3679,7
49,1627,8
49,9776,7
49,6792,8
49,6184,8
49,6259,5
49,3515,6
49,4567,6
49,4746,8
49,8574,7
49,7865,6
49,5514,8
49,2050,6
49,6555,5
49,3343,7
49,1596,8
49,602,6
49,7963,7
49,7155,8
49,493,7
50,7131,5
50,6574,8
50,2053,8
50,7374,8
50,2596,9
50,5012,8
50,145,10
50,7760,5
50,2649,8
50,74,7
50,730,9
50,2703,6
50,550,6
50,4020,5
50,7285,6
50,4049,8
51,9180,5
51,7792,5
51,604,6
51,4495,7
51,1354,9
51,4663,8
51,5021,5
51,2524,9
51,916,6
51,6112,5
51,4278,5
51,5337,7
52,7253,8
52,3366,7
52,2535,9
52,7399,8
52,3526,6
52,5172,6
52,4463,8
52,8239,5
52,5714,5
52,6857,7
52,2675,9
53,7249,6
53,97,10
53,9936,4
53,6166,8
53,4493,8
53,9992,7
53,9057,7
53,8359,6
53,3878,6
53,9523,5
53,1909,7
54,9360,5
54,8871,4
54,689,9
54,9063,7
54,4857,8
54,3198,8
54,9073,6
54,884,6
54,7952,7
54,2788,9
54,1006,8
54,4566,8
54,8653,5
55,4029,6
55,9181,5
55,9848,5
55,3775,8
55,7443,6
55,2731,8
55,1616,7
55,1393,9
55,6842,8
55,6071,6
55,9429,5
55,8715,7
56,6469,7
56,2025,7
56,233,7
56,2719,8
56,3385,6
56,9023,4
56,3114,7
56,7822,7
56,9401,5
56,4628,7
56,8887,6
56,5493,6
56,7979,8
56,6615,6
57,1779,6
57,2251,8
57,4546,6
57,1056,6
57,93,10
57,5901,6
57,815,9
57,7136,8
57,1170,7
57,5088,8
57,9801,6
57,1102,6
57,6196,7
57,9128,6
57,2313,6
57,7235,7
57,5801,6
57,8911,6
58,4119,7
58,8289,5
58,8218,7
58,1586,9
58,8251,5
58,3569,7
58,9448,6
58,7018,5
58,4053,7
58,8285,5
58,3485,6
58,9662,7
58,6237,7
58,6105,5
58,985,8
58,5432,8
59,4681,8
59,2780,9
59,1305,7
59,3601,6
59,7338,6
59,509,9
59,4742,6
59,3531,7
59,9834,6
59,6177,6
59,1733,6
59,4467,7
59,1603,6
60,1767,9
60,3018,8
60,3430,8
60,3259,8
60,3082,8
60,1469,9
60,446,8
60,8469,7
60,1444,8
60,2766,6
60,2067,9
60,5468,7
60,589,6
60,3624,8
60,7013,8
60,7739,7
61,7357,7
61,2227,7
61,2635,7
61,6447,5
61,114,8
61,6883,6
61,9270,4
61,8141,7
61,7385,8
61,7969,5
61,3699,6
61,3833,6
61,5705,6
61,3135,8
61,1292,6
61,5358,5
61,922,9
62,7071,5
62,5286,5
62,7567,7
62,2376,6
62,8390,7
62,787,8
62,5414,8
62,1486,9
62,5173,5
62,1059,8
62,4990,6
62,3196,8
62,6525,8
62,2633,6
63,5678,7
63,5273,8
63,6803,5
63,4706,6
63,991,9
63,8036,8
63,369,9
63,9885,6
63,3040,7
63,462,6
63,1555,7
63,7199,8
63,3464,8
63,4766,7
63,317,8
63,7951,6
63,6604,8
63,1745,7
64,4248,8
64,6059,8
64,8476,6
64,6309,7
64,530,8
64,7780,8
64,734,9
64,9537,6
64,6215,6
64,7305,8
64,2177,9
64,4662,8
64,7975,6
64,9323,5
65,9338,7
65,4533,6
65,7802,7
65,7165,7
65,1177,9
65,1039,7
65,5203,6
65,8386,5
65,8852,7
65,2461,6
65,4835,8
65,7353,5
65,1496,9
65,1468,8
65,9831,6
66,2386,8
66,5845,5
66,9246,7
66,754,7
66,9965,6
66,5602,8
66,1268,8
66,8427,6
66,7850,8
66,3345,6
66,2610,9
66,5488,6
67,8623,6
67,843,7
67,2301,9
67,8964,4
67,9842,5
67,5223,6
67,5017,7
67,9839,4
67,4577,8
67,5582,5
67,8124,5
67,1810,9
67,9724,7
68,7560,6
68,3983,5
68,6431,6
68,5046,5
68,4844,8
68,2662,9
68,9934,7
68,3492,7
68,2686,9
68,7628,8
68,3413,7
68,4959,5
69,3005,6
69,5621,5
69,8394,7
69,4566,7
69,8605,6
69,8755,7
69,1875,8
69,9340,7
69,7635,7
69,1967,6
69,9632,4
69,9299,6
69,5556,7
69,7638,6
69,789,6
69,8561,5
69,2955,7
70,413,6
70,9804,6
70,2055,6
70,7519,7
70,6776,8
70,4284,7
70,2996,7
70,6014,6
70,2520,6
70,6326,8
70,4384,5
70,9717,7
70,254,7
70,3348,7
70,4687,6
70,4600,8
71,2504,7
71,4353,7
71,7492,8
71,6601,6
71,2888,6
71,4089,5
71,804,6
71,2212,8
71,1587,7
71,6323,7
72,3353,8
72,1765,9
72,176,9
72,3484,8
72,3939,8
72,7558,6
72,612,8
72,1718,7
72,2873,7
72,7559,5
72,3490,7
72,6632,6
72,6630,8
72,5764,6
72,7363,5
73,1227,8
73,303,7
73,9098,6
73,2993,8
73,3358,8
73,7638,6
73,929,6
73,4967,7
73,8541,5
73,3241,7
73,4258,5
73,2614,8
74,455,8
74,3212,7
74,8832,7
74,6473,8
74,331,9
74,1731,6
74,8875,5
74,7423,6
74,3095,6
74,8216,5
74,2652,6
74,2843,6
74,406,9
74,9139,4
74,252,8
74,4612,5
74,4036,7
74,470,9
75,2430,7
75,752,7
75,2221,8
75,6814,6
75,8174,6
75,3823,5
75,862,9
75,9587,5
75,6325,8
75,4566,7
75,6349,8
76,2710,8
76,8784,4
76,9651,4
76,6528,5
76,6592,5
76,3633,7
76,3542,8
76,3315,8
76,7582,7
76,4450,8
76,9785,6
76,2969,8
76,1914,7
77,5972,5
77,6663,8
77,6737,6
77,7469,8
77,1280,7
77,4707,8
77,7795,6
77,58,7
77,4442,6
77,4480,7
77,6298,6
77,4645,5
77,3249,8
77,2643,9
77,7582,8
78,673,7
78,5578,8
78,8846,7
78,6795,7
78,8726,6
78,6312,7
78,4789,5
78,6269,6
78,4084,7
78,2416,9
78,5798,7
78,3749,6
78,9705,5
78,272,9
78,5890,8
79,8405,6
79,1670,8
79,9738,6
79,8116,7
79,9597,5
79,5790,5
79,2125,8
79,5782,8
79,2825,8
79,6685,6
79,486,6
79,9612,6
79,361,9
79,1531,6
80,8328,6
80,7697,7
80,887,8
80,8408,5
80,1184,9
80,7810,8
80,4014,7
80,9583,5
80,5345,5
80,5392,8
80,6149,5
80,8781,6
80,3516,7
80,3408,8
80,2568,6
80,4048,6
81,8856,7
81,498,7
81,4814,5
81,5089,7
81,2151,7
81,953,8
81,1792,9
81,800,8
81,8417,7
81,9988,5
81,2468,7
81,3997,7
82,6421,5
82,8056,7
82,7376,7
82,7516,8
82,336,7
82,1740,8
82,4741,6
82,9148,7
82,9690,7
82,5265,7
82,578,9
82,4388,8
82,7157,8
83,2738,6
83,5706,6
83,1074,8
83,4405,6
83,4465,5
83,5564,7
83,9144,6
83,4412,6
83,6577,7
83,1101,7
83,8262,6
83,234,9
83,6949,7
83,8898,5
83,563,6
83,3256,8
83,9762,4
84,2342,7
84,9476,6
84,1594,7
84,59,10
84,1865,6
84,3515,8
84,2236,7
84,8123,7
84,8696,7
84,5549,7
84,8770,6
85,3191,9
85,3774,7
85,5801,7
85,1230,6
85,116,7
85,5143,6
85,1338,7
85,5750,8
85,4928,6
85,1907,8
85,4467,7
85,4467,6
85,8219,8
85,8516,7
85,5324,5
85,1609,9
85,2732,7
85,1457,8
85,8106,7
86,7380,5
86,3464,7
86,7174,8
86,5362,5
86,3953,6
86,687,9
86,8087,5
86,4264,8
86,6061,5
86,7478,6
86,294,7
86,2135,8
86,1931,8
86,7422,8
86,4035,6
86,5692,6
86,2950,8
86,9963,6
86,4218,5
87,5338,7
87,2345,7
87,494,9
87,2526,6
87,3753,7
87,7014,6
87,5291,7
87,6218,8
87,582,6
87,7958,6
87,1707,6
87,8865,5
87,5998,8
87,5818,6
87,5028,8
88,4672,7
88,8224,8
88,350,7
88,5380,7
88,7282,7
88,2996,8
88,1536,8
88,7114,5
88,9855,4
88,8764,7
88,7309,7
88,7063,7
89,3138,9
89,163,8
89,238,8
89,5249,5
89,2337,8
89,3369,6
89,4064,7
89,8568,6
89,9098,5
89,1045,7
89,6667,5
89,1377,6
89,5067,5
89,6636,5
89,6015,5
89,2152,6
89,973,6
89,1247,9
90,9099,6
90,1685,8
90,165,9
90,2249,6
90,2009,9
90,7212,6
90,8044,6
90,29,9
90,9576,6
90,3242,7
91,3870,5
91,9639,5
91,7640,5
91,8826,7
91,6697,8
91,7975,5
91,5943,7
91,2655,7
91,6242,6
91,7127,8
91,1522,8
91,3587,6
91,2496,7
91,2215,6
91,603,7
91,4686,7
91,6634,8
92,9663,5
92,1231,9
92,8274,6
92,5800,6
92,6188,8
92,1824,7
92,4737,8
92,9068,7
92,7717,5
92,4657,7
92,6085,8
92,1164,9
92,6942,7
92,9774,7
92,2012,7
92,2101,7
92,2342,7
92,6365,7
93,6763,7
93,6319,6
93,9129,5
93,4512,5
93,2812,9
93,2501,6
93,5075,6
93,3,7
93,15,9
93,7400,7
93,2733,9
93,519,8
93,8345,6
94,4227,5
94,1074,6
94,6973,5
94,869,8
94,5986,6
94,88,8
94,9299,6
94,6791,7
94,7421,6
94,7537,7
94,5324,8
94,2512,7
94,1216,7
95,8642,6
95,2164,9
95,4262,6
95,1842,8
95,9163,7
95,7162,8
95,1453,7
95,8545,7
95,2178,8
95,5486,7
95,7543,7
95,2624,7
96,5863,7
96,6707,6
96,9694,7
96,4399,8
96,3314,7
96,5913,5
96,6350,7
96,8717,7
96,8365,7
96,255,9
96,2385,7
96,9029,6
96,788,6
96,2814,9
96,2606,6
96,4076,5
96,9277,7
96,8334,7
96,8974,6
96,1328,7
97,7960,7
97,5289,5
97,7237,8
97,7581,6
97,7674,7
97,6471,6
97,7148,6
97,4603,6
97,9704,7
97,5618,5
97,3237,9
97,7139,8
97,385,8
97,6823,7
97,9911,6
98,35,9
98,4558,8
98,4399,7
98,1004,8
98,1567,7
98,2284,8
98,1059,9
98,1401,9
98,9777,5
98,3728,7
98,7771,5
98,655,6
99,8400,7
99,2253,7
99,2404,6
99,1741,9
99,9428,6
99,417,8
99,2930,8
99,6988,5
99,7670,5
99,3656,6
99,7264,6
99,4141,7
99,9705,6
99,1888,8
99,2319,7
99,3673,8
99,8255,5
99,7468,5
99,4183,8
99,2327,9
100,7206,6
100,4432,6
100,416,6
100,6016,6
100,8562,7
100,5510,6
100,1634,7
100,9870,6
100,3389,6
100,6576,5
100,2344,7
100,2992,9
100,5609,8
100,5372,5
100,1527,9
100,1988,8
101,2739,9
101,8602,7
101,5363,7
101,7267,7
101,6683,6
101,120,10
101,9670,4
101,1654,7
101,1542,8
101,340,8
101,4547,8
101,6121,8
101,8272,5
101,9524,4
101,5178,8
102,3044,8
102,8998,6
102,2692,7
102,4846,8
102,1203,9
102,4920,8
102,5366,6
102,2661,9
102,6132,8
102,4351,6
102,5829,8
102,4749,7
103,8557,5
103,2370,6
103,9244,7
103,4035,6
103,9244,6
103,4795,6
103,4220,7
103,3516,7
103,1986,9
103,7295,8
103,2894,8
103,1414,7
103,406,8
103,6691,5
103,3048,9
103,6818,8
103,9980,5
103,9601,6
103,2506,8
104,5143,7
104,7622,6
104,478,8
104,6468,8
104,4194,5
104,571,9
104,4099,8
104,832,9
104,9205,5
104,8371,6
104,6911,8
105,2979,6
105,3802,8
105,3582,8
105,205,9
105,224,7
105,4592,5
105,3671,7
105,4574,6
105,2799,8
105,758,8
105,7851,5
105,2791,8
105,5053,5
105,4440,8
105,5519,6
106,5521,8
106,2942,6
106,362,9
106,2248,7
106,9500,6
106,3530,6
106,192,7
106,5446,6
106,1066,8
106,4458,7
107,9650,4
107,8182,8
107,8446,7
107,8529,6
107,2997,9
107,9254,6
107,7653,6
107,8485,7
107,560,6
107,5385,7
107,1327,7
107,12,8
107,5923,5
107,9056,7
107,2584,8
107,4233,5
107,6020,8
108,5847,8
108,3019,8
108,3719,6
108,9479,7
108,2449,7
108,1861,6
108,5313,5
108,9967,4
108,8108,8
108,4550,7
108,4832,8
108,5325,6
108,1022,9
108,2362,6
108,7410,7
108,3118,6
108,6796,8
108,5272,8
109,7166,5
109,4353,8
109,5514,6
109,773,9
109,84,7
109,6845,6
109,3418,6
109,494,6
109,6438,6
109,9864,6
109,1362,6
109,7832,5
109,8598,5
109,4862,7
109,307,8
109,2344,9
109,581,8
109,3365,7
110,8406,7
110,4208,6
110,1932,6
110,8774,4
110,5122,6
110,9038,7
110,363,9
110,5919,5
110,3767,7
110,7394,7
110,1168,6
110,5126,6
111,2072,7
111,4590,7
111,6419,7
111,9113,6
111,6292,7
111,8557,5
111,4511,6
111,7740,8
111,6223,7
111,2723,9
111,5138,6
111,2099,6
111,3408,7
111,4722,6
111,842,8
111,2087,7
112,2721,6
112,9723,7
112,7418,6
112,4386,8
112,1174,7
112,5345,6
112,6649,5
112,7483,5
112,974,9
112,7842,8
112,4095,6
112,9257,4
112,5349,5
112,7762,7
112,4965,8
112,9018,4
112,4759,5
112,1316,9
112,8541,5
113,428,6
113,6183,5
113,3505,8
113,8834,4
113,3299,9
113,6491,8
113,6943,5
113,5219,5
113,2670,9
113,3820,6
113,898,8
113,8824,6
113,2939,9
113,9374,4
114,8686,6
114,4166,8
114,5540,5
114,3815,6
114,6452,6
114,3486,8
114,6748,8
114,9987,7
114,5052,8
114,2507,8
114,6405,5
114,7726,6
115,1894,7
115,1939,6
115,5433,8
115,855,8
115,2718,6
115,1092,8
115,584,8
115,2073,7
115,4348,5
115,4132,5
115,49,8
115,4475,6
116,3039,6
116,3395,7
116,3411,6
116,679,9
116,837,6
116,2902,6
116,4281,7
116,2566,6
116,138,7
116,5988,6
116,8686,5
116,8856,7
116,9812,6
116,359,9
116,4075,6
116,8534,5
116,4593,6
116,2207,9
116,3418,7
116,4542,7
117,1950,9
117,391,9
117,4768,6
117,4819,6
117,944,8
117,4501,8
117,3862,7
117,1488,8
117,1940,9
117,9369,5
117,166,9
117,6464,8
117,436,6
117,8896,6
118,6943,5
118,2124,7
118,3979,8
118,8434,7
118,5460,5
118,9872,7
118,5608,5
118,9652,5
118,2886,6
118,2084,6
118,1192,8
118,8385,6
118,329,9
119,3515,8
119,6950,7
119,9485,7
119,5694,8
119,6723,5
119,3152,6
119,2215,7
119,3902,5
119,6580,5
119,9149,4
119,395,8
119,8927,6
119,9953,4
119,3316,8
119,6610,8
119,6563,7
119,9242,4
119,4577,7
119,7295,7
119,5233,8
120,5073,6
120,2058,8
120,7469,8
120,2043,7
120,883,7
120,5509,5
120,6032,7
120,7990,8
120,560,8
120,532,8
120,7044,7
120,7727,8
120,1941,6
120,4059,5
120,748,9
120,7193,7
120,3169,9
120,6248,7
120,5824,5
121,668,6
121,6813,8
121,9330,5
121,2787,8
121,7141,7
121,6965,6
121,6724,7
121,3075,6
121,496,8
121,1182,6
121,8671,6
121,3735,6
121,7233,6
121,2123,8
121,6374,8
121,8659,5
121,7530,7
121,3820,6
122,4892,6
122,8245,6
122,7625,5
122,9543,4
122,75,10
122,9449,7
122,4425,5
122,8492,7
122,1415,8
122,7121,5
122,4017,5
122,9681,7
122,9468,5
122,7339,6
122,7339,7
122,3918,8
122,6485,7
123,5081,7
123,31,8
123,9876,7
123,446,9
123,956,6
123,1912,7
123,2522,9
123,6040,8
123,7215,7
123,2497,7
124,5075,8
124,59,10
124,3293,7
124,1664,8
124,4081,5
124,535,7
124,8021,5
124,1610,8
124,3725,8
124,9131,7
124,5688,8
124,723,9
124,3751,6
124,1582,9
125,6271,6
125,4660,6
125,1040,9
125,5302,8
125,9828,4
125,4536,6
125,9362,5
125,4790,6
125,7227,7
125,2021,9
126,1794,6
126,1784,6
126,1688,6
126,895,8
126,1950,7
126,9492,6
126,7918,5
126,1924,6
126,2773,8
126,2548,7
126,8292,8
126,8757,4
126,521,8
126,3491,8
126,3137,6
126,2939,9
127,6521,6
127,6310,5
127,4538,8
127,8248,6
127,5965,7
127,8558,5
127,8790,7
127,3306,7
127,3972,5
127,4111,8
127,81,10
128,6457,5
128,60,8
128,3686,7
128,7326,8
128,9363,5
128,2196,8
128,4863,8
128,4703,6
128,5928,7
128,3362,8
129,1405,9
129,4836,7
129,1485,8
129,7587,8
129,5518,8
129,4261,7
129,1033,6
129,6700,8
129,5410,5
129,2317,8
129,1668,9
129,9111,7
129,2474,8
129,3713,7
129,6939,5
129,4136,6
129,490,7
129,9998,4
129,1413,8
130,4561,8
130,3397,7
130,5680,8
130,6527,5
130,6709,7
130,7538,6
130,544,9
130,2202,8
130,7978,5
130,5029,7
130,5932,8
130,458,6
130,9879,7
130,9942,4
130,4979,5
131,6827,7
131,5367,6
131,6821,6
131,1663,8
131,1552,7
131,6235,7
131,5200,6
131,1382,9
131,1535,7
131,3205,9
132,9162,6
132,2608,6
132,9834,4
132,4230,8
132,7775,8
132,5986,6
132,2895,7
132,9835,4
132,1448,9
132,9878,5
132,3491,7
132,5323,6
132,8977,6
132,8873,6
132,6658,8
132,9477,5
132,1856,7
132,9578,5
132,8326,7
132,8099,6
133,1368,8
133,697,8
133,3515,6
133,9533,7
133,4666,7
133,7572,7
133,1269,6
133,9104,4
133,1893,7
133,4204,5
133,487,6
133,4203,8
133,7092,8
134,621,6
134,1763,6
134,8369,7
134,6683,6
134,3493,7
134,5998,6
134,6504,5
134,4836,7
134,5163,8
134,8624,6
134,9552,7
134,731,9
134,5620,6
134,9220,4
134,3665,6
134,253,7
135,450,8
135,5053,6
135,1466,7
135,762,7
135,6938,6
135,1053,8
135,7032,5
135,1001,6
135,6352,6
135,4156,5
136,7641,5
136,426,6
136,2798,9
136,5266,7
136,19,7
136,5256,8
136,675,7
136,1655,8
136,3121,9
136,2256,9
136,5813,5
136,8214,6
136,442,8
136,9088,7
136,2251,7
136,795,9
136,3995,5
136,1806,8
137,8975,7
137,7727,6
137,4368,5
137,7431,6
137,1433,9
137,7195,8
137,3724,8
137,9459,5
137,2606,7
137,4655,6
137,1071,7
137,6132,7
